ReceivedDate,NetOrderDollarPrice,SalesMarket,SalesOrg,OrderType,Status
2024-02-14,974.52,Latin America,MX,Trade Order,Delivered
2024-02-14,78.0,Latin America,MX,Trade Order,Delivered
2024-02-14,9.36,Latin America,MX,Trade Order,Delivered
2024-02-14,564.72,Latin America,MX,Trade Order,Delivered
2024-02-14,448.14,Latin America,MX,Trade Order,Delivered
2024-02-14,15412.8,Latin America,MX,Trade Order,Delivered
2024-02-14,2808.0,Latin America,MX,Trade Order,Delivered
2024-02-14,209.08,Latin America,MX,Trade Order,Delivered
2024-02-15,0.0,Latin America,MX,Trade Order,Delivered
2024-02-15,1624.72,Latin America,MX,Trade Order,Delivered
2024-02-15,974.52,Latin America,MX,Trade Order,Delivered
2024-02-15,563.68,Latin America,MX,Trade Order,Delivered
2024-02-15,563.68,Latin America,MX,Trade Order,Delivered
2024-02-15,563.68,Latin America,MX,Trade Order,Delivered
2024-02-15,563.68,Latin America,MX,Trade Order,Delivered
2024-02-15,563.68,Latin America,MX,Trade Order,Delivered
2024-02-15,563.68,Latin America,MX,Trade Order,Delivered
2024-02-15,54350.4,Latin America,MX,Trade Order,Delivered
2024-02-15,6855.68,Latin America,MX,Trade Order,Delivered
2024-02-15,709.28,Latin America,MX,Trade Order,Delivered
2024-02-15,709.28,Latin America,MX,Trade Order,Delivered
2024-02-15,21.5,Latin America,MX,Trade Order,Delivered
2024-02-15,1655.15,Latin America,MX,Trade Order,Delivered
2024-02-15,1473.77,Latin America,MX,Trade Order,Delivered
2024-02-15,1012.57,Latin America,MX,Trade Order,Delivered
2024-02-15,1012.57,Latin America,MX,Trade Order,Delivered
2024-02-15,4511.52,Latin America,MX,Trade Order,Delivered
2024-02-15,209.08,Latin America,MX,Trade Order,Delivered
2024-02-15,180.96,Latin America,MX,Trade Order,Delivered
2024-02-15,487.08,Latin America,MX,Trade Order,Delivered
2024-02-16,22.72,Latin America,MX,Trade Order,Delivered
2024-02-16,66.56,Latin America,MX,Trade Order,Delivered
2024-02-16,0.0,Latin America,MX,Trade Order,Delivered
2024-02-16,0.0,Latin America,MX,Trade Order,Delivered
2024-02-16,0.0,Latin America,MX,Trade Order,Delivered
2024-02-16,25.17,Latin America,MX,Trade Order,Delivered
2024-02-16,16.91,Latin America,MX,Trade Order,Delivered
2024-02-16,193.44,Latin America,MX,Trade Order,Delivered
2024-02-16,16.91,Latin America,MX,Trade Order,Delivered
2024-02-16,7.28,Latin America,MX,Trade Order,Delivered
2024-02-16,154.96,Latin America,MX,Trade Order,Delivered
2024-02-16,25.17,Latin America,MX,Trade Order,Delivered
2024-02-16,16.91,Latin America,MX,Trade Order,Delivered
2024-02-16,974.4,Latin America,MX,Trade Order,Delivered
2024-02-16,974.4,Latin America,MX,Trade Order,Delivered
2024-02-16,19.76,Latin America,MX,Trade Order,Delivered
2024-02-16,184.08,Latin America,MX,Trade Order,Delivered
2024-02-16,974.4,Latin America,MX,Trade Order,Delivered
2024-02-16,974.4,Latin America,MX,Trade Order,Delivered
2024-02-16,974.4,Latin America,MX,Trade Order,Delivered
2024-02-16,490.88,Latin America,MX,Trade Order,Delivered
2024-02-16,974.4,Latin America,MX,Trade Order,Delivered
2024-02-16,2619.76,Latin America,MX,Trade Order,Delivered
2024-02-16,2063.24,Latin America,MX,Trade Order,Delivered
2024-02-16,867.14,Latin America,MX,Trade Order,Delivered
2024-02-17,1865.74,Latin America,MX,Trade Order,Delivered
2024-02-19,0.0,Latin America,MX,Trade Order,Delivered
2024-02-19,65728.0,Latin America,MX,Trade Order,Delivered
2024-02-19,166.92,Latin America,MX,Trade Order,Delivered
2024-02-19,974.4,Latin America,MX,Trade Order,Delivered
2024-02-19,5364.32,Latin America,MX,Trade Order,Delivered
2024-02-19,21.5,Latin America,MX,Trade Order,Delivered
2024-02-19,21.5,Latin America,MX,Trade Order,Delivered
2024-02-19,1769.76,Latin America,MX,Trade Order,Delivered
2024-02-19,339.76,Latin America,MX,Trade Order,Delivered
2024-02-19,6202.68,Latin America,MX,Trade Order,Acked
2024-02-19,4652.01,Latin America,MX,Trade Order,Acked
2024-02-19,6202.68,Latin America,MX,Trade Order,Acked
2024-02-19,4652.01,Latin America,MX,Trade Order,Acked
2024-02-19,10478.0,Latin America,MX,Trade Order,Delivered
2024-02-19,1473.77,Latin America,MX,Trade Order,Delivered
2024-02-19,1473.77,Latin America,MX,Trade Order,Delivered
2024-02-19,531.12,Latin America,MX,Trade Order,Delivered
2024-02-19,22.72,Latin America,MX,Trade Order,Delivered
2024-02-19,3567.48,Latin America,MX,Trade Order,Delivered
2024-02-19,3101.34,Latin America,MX,Trade Order,Acked
2024-02-19,4652.01,Latin America,MX,Trade Order,Acked
2024-02-19,4652.01,Latin America,MX,Trade Order,Delivered
2024-02-19,6202.68,Latin America,MX,Trade Order,Acked
2024-02-19,4652.01,Latin America,MX,Trade Order,Acked
2024-02-20,17.68,Latin America,MX,Trade Order,Delivered
2024-02-20,0.0,Latin America,MX,Trade Order,Delivered
2024-02-20,4635.28,Latin America,MX,Trade Order,Delivered
2024-02-20,2174.04,Latin America,MX,Trade Order,Delivered
2024-02-20,209.08,Latin America,MX,Trade Order,Delivered
2024-02-20,2221.44,Latin America,MX,Trade Order,Delivered
2024-02-20,2337.92,Latin America,MX,Trade Order,Delivered
2024-02-20,6884.8,Latin America,MX,Trade Order,Delivered
2024-02-20,9129.12,Latin America,MX,Trade Order,Shipped
2024-02-20,2589.6,Latin America,MX,Trade Order,Delivered
2024-02-20,2337.92,Latin America,MX,Trade Order,Delivered
2024-02-20,1356.16,Latin America,MX,Trade Order,Delivered
2024-02-20,127.92,Latin America,MX,Trade Order,Delivered
2024-02-20,490.88,Latin America,MX,Trade Order,Delivered
2024-02-20,2497.04,Latin America,MX,Trade Order,Delivered
2024-02-20,1472.64,Latin America,MX,Trade Order,Delivered
2024-02-20,411.84,Latin America,MX,Trade Order,Delivered
2024-02-20,936.0,Latin America,MX,Trade Order,Delivered
2024-02-20,209.08,Latin America,MX,Trade Order,Delivered
2024-02-20,480.55,Latin America,MX,Trade Order,Delivered
2024-02-20,153.82,Latin America,MX,Trade Order,Delivered
2024-02-21,89.72,Latin America,MX,Trade Order,Delivered
2024-02-21,39.28,Latin America,MX,Trade Order,Delivered
2024-02-21,123.76,Latin America,MX,Trade Order,Delivered
2024-02-21,70.72,Latin America,MX,Trade Order,Delivered
2024-02-21,25.17,Latin America,MX,Trade Order,Delivered
2024-02-21,18.65,Latin America,MX,Trade Order,Delivered
2024-02-21,70.72,Latin America,MX,Trade Order,Delivered
2024-02-21,16.91,Latin America,MX,Trade Order,Delivered
2024-02-21,0.0,Latin America,MX,Trade Order,Delivered
2024-02-21,1127.36,Latin America,MX,Trade Order,Delivered
2024-02-21,839.32,Latin America,MX,Trade Order,Delivered
2024-02-21,563.68,Latin America,MX,Trade Order,Delivered
2024-02-21,563.68,Latin America,MX,Trade Order,Delivered
2024-02-21,563.68,Latin America,MX,Trade Order,Delivered
2024-02-21,563.68,Latin America,MX,Trade Order,Delivered
2024-02-21,563.68,Latin America,MX,Trade Order,Delivered
2024-02-21,563.68,Latin America,MX,Trade Order,Delivered
2024-02-21,563.68,Latin America,MX,Trade Order,Delivered
2024-02-21,2761.2,Latin America,MX,Trade Order,Delivered
2024-02-21,1624.72,Latin America,MX,Trade Order,Delivered
2024-02-21,1624.72,Latin America,MX,Trade Order,Delivered
2024-02-21,1390.72,Latin America,MX,Trade Order,Delivered
2024-02-21,1390.72,Latin America,MX,Trade Order,Delivered
2024-02-21,1390.72,Latin America,MX,Trade Order,Delivered
2024-02-21,1390.72,Latin America,MX,Trade Order,Delivered
2024-02-21,1390.72,Latin America,MX,Trade Order,Delivered
2024-02-21,1390.72,Latin America,MX,Trade Order,Delivered
2024-02-21,1390.72,Latin America,MX,Trade Order,Delivered
2024-02-21,593.84,Latin America,MX,Trade Order,Delivered
2024-02-21,593.84,Latin America,MX,Trade Order,Delivered
2024-02-21,1390.72,Latin America,MX,Trade Order,Delivered
2024-02-21,1390.72,Latin America,MX,Trade Order,Delivered
2024-02-21,1390.72,Latin America,MX,Trade Order,Delivered
2024-02-21,1390.72,Latin America,MX,Trade Order,Delivered
2024-02-21,2249.52,Latin America,MX,Trade Order,Delivered
2024-02-21,2761.2,Latin America,MX,Trade Order,Delivered
2024-02-21,20.8,Latin America,MX,Trade Order,Delivered
2024-02-21,32211.68,Latin America,MX,Trade Order,Delivered
2024-02-21,893.0,Latin America,MX,Trade Order,Delivered
2024-02-21,82140.48,Latin America,MX,Trade Order,Delivered
2024-02-21,0.0,Latin America,MX,Trade Order,Delivered
2024-02-21,0.0,Latin America,MX,Trade Order,Delivered
2024-02-21,13114.08,Latin America,MX,Trade Order,Delivered
2024-02-21,2622.81,Latin America,MX,Trade Order,Delivered
2024-02-21,2622.81,Latin America,MX,Trade Order,Delivered
2024-02-21,2268.48,Latin America,MX,Trade Order,Delivered
2024-02-21,259.9,Latin America,MX,Trade Order,Delivered
2024-02-21,2793.44,Latin America,MX,Trade Order,Delivered
2024-02-21,18575.76,Latin America,MX,Trade Order,Delivered
2024-02-21,43258.96,Latin America,MX,Trade Order,Delivered
2024-02-21,30.84,Latin America,MX,Trade Order,Delivered
2024-02-21,29846.8,Latin America,MX,Trade Order,Delivered
2024-02-21,30.16,Latin America,MX,Trade Order,Delivered
2024-02-21,2127.84,Latin America,MX,Trade Order,Shipped
2024-02-21,3149.28,Latin America,MX,Trade Order,Delivered
2024-02-22,20474.96,Latin America,MX,Trade Order,Delivered
2024-02-22,384.8,Latin America,MX,Trade Order,Delivered
2024-02-22,103.32,Latin America,MX,Trade Order,Delivered
2024-02-22,193.44,Latin America,MX,Trade Order,Delivered
2024-02-22,37.32,Latin America,MX,Trade Order,Delivered
2024-02-22,154.96,Latin America,MX,Trade Order,Delivered
2024-02-22,2007.6,Latin America,MX,Trade Order,Delivered
2024-02-22,524.88,Latin America,MX,Trade Order,Delivered
2024-02-22,7271.68,Latin America,MX,Trade Order,Delivered
2024-02-22,209.08,Latin America,MX,Trade Order,Delivered
2024-02-22,1077.44,Latin America,MX,Trade Order,Delivered
2024-02-22,974.4,Latin America,MX,Trade Order,Delivered
2024-02-22,2328.42,Latin America,MX,Trade Order,Delivered
2024-02-22,776.14,Latin America,MX,Trade Order,Delivered
2024-02-22,1730.56,Latin America,MX,Trade Order,Delivered
2024-02-22,1036.14,Latin America,MX,Trade Order,Delivered
2024-02-22,1468.56,Latin America,MX,Trade Order,Delivered
2024-02-22,1311.4,Latin America,MX,Trade Order,Delivered
2024-02-22,2622.81,Latin America,MX,Trade Order,Delivered
2024-02-22,2316.65,Latin America,MX,Trade Order,Delivered
2024-02-22,27158.08,Latin America,MX,Trade Order,Delivered
2024-02-23,0.0,Latin America,MX,Trade Order,Delivered
2024-02-23,0.0,Latin America,MX,Trade Order,Delivered
2024-02-23,6864.8,Latin America,MX,Trade Order,Delivered
2024-02-23,12.69,Latin America,MX,Trade Order,Delivered
2024-02-23,127.92,Latin America,MX,Trade Order,Delivered
2024-02-23,740.48,Latin America,MX,Trade Order,Delivered
2024-02-23,740.48,Latin America,MX,Trade Order,Delivered
2024-02-23,1140.68,Latin America,MX,Trade Order,Delivered
2024-02-23,4149.6,Latin America,MX,Trade Order,Delivered
2024-02-23,78.0,Latin America,MX,Trade Order,Delivered
2024-02-23,1077.44,Latin America,MX,Trade Order,Delivered
2024-02-23,2837.12,Latin America,MX,Trade Order,Delivered
2024-02-23,3546.4,Latin America,MX,Trade Order,Delivered
2024-02-23,2945.28,Latin America,MX,Trade Order,Delivered
2024-02-23,533.52,Latin America,MX,Trade Order,Delivered
2024-02-23,22.72,Latin America,MX,Trade Order,Delivered
2024-02-23,896.48,Latin America,MX,Trade Order,Delivered
2024-02-23,1222.0,Latin America,MX,Trade Order,Delivered
2024-02-23,896.48,Latin America,MX,Trade Order,Delivered
2024-02-26,810.94,Latin America,MX,Trade Order,Delivered
2024-02-26,153.82,Latin America,MX,Trade Order,Delivered
2024-02-26,411.84,Latin America,MX,Trade Order,Delivered
2024-02-26,751.92,Latin America,MX,Trade Order,Delivered
2024-02-26,355.68,Latin America,MX,Trade Order,Delivered
2024-02-26,724.68,Latin America,MX,Trade Order,Delivered
2024-02-26,301.6,Latin America,MX,Trade Order,Delivered
2024-02-26,2591.68,Latin America,MX,Trade Order,Delivered
2024-02-26,26993.77,Latin America,MX,Trade Order,Delivered
2024-02-26,2761.2,Latin America,MX,Trade Order,Delivered
2024-02-26,1730.56,Latin America,MX,Trade Order,Delivered
2024-02-26,1538.2,Latin America,MX,Trade Order,Delivered
2024-02-26,209.08,Latin America,MX,Trade Order,Delivered
2024-02-26,551.04,Latin America,MX,Trade Order,Delivered
2024-02-26,121.68,Latin America,MX,Trade Order,Delivered
2024-02-27,452.4,Latin America,MX,Trade Order,Delivered
2024-02-27,30.16,Latin America,MX,Trade Order,Delivered
2024-02-27,70.72,Latin America,MX,Trade Order,Delivered
2024-02-27,41.6,Latin America,MX,Trade Order,Delivered
2024-02-27,154.96,Latin America,MX,Trade Order,Delivered
2024-02-27,27.05,Latin America,MX,Trade Order,Delivered
2024-02-27,357.3,Latin America,MX,Trade Order,Delivered
2024-02-27,2612.72,Latin America,MX,Trade Order,Delivered
2024-02-27,127.92,Latin America,MX,Trade Order,Delivered
2024-02-27,22.72,Latin America,MX,Trade Order,Delivered
2024-02-27,175.76,Latin America,MX,Trade Order,Delivered
2024-02-27,490.88,Latin America,MX,Trade Order,Delivered
2024-02-27,1035.84,Latin America,MX,Trade Order,Delivered
2024-02-27,132.08,Latin America,MX,Trade Order,Delivered
2024-02-27,936.0,Latin America,MX,Trade Order,Delivered
2024-02-27,2152.2,Latin America,MX,Trade Order,Delivered
2024-02-27,2707.39,Latin America,MX,Trade Order,Delivered
2024-02-27,2762.96,Latin America,MX,Trade Order,Delivered
2024-02-27,127.92,Latin America,MX,Trade Order,Delivered
2024-02-27,102.96,Latin America,MX,Trade Order,Delivered
2024-02-27,209.08,Latin America,MX,Trade Order,Delivered
2024-02-27,21.5,Latin America,MX,Trade Order,Delivered
2024-02-27,234.0,Latin America,MX,Trade Order,Delivered
2024-02-27,502.32,Latin America,MX,Trade Order,Delivered
2024-02-27,21566.92,Latin America,MX,Trade Order,Delivered
2024-02-27,156.0,Latin America,MX,Trade Order,Delivered
2024-02-27,307.64,Latin America,MX,Trade Order,Delivered
2024-02-27,55.02,Latin America,MX,Trade Order,Delivered
2024-02-27,307.64,Latin America,MX,Trade Order,Delivered
2024-02-27,55.02,Latin America,MX,Trade Order,Delivered
2024-02-28,1208.75,Latin America,MX,Trade Order,Delivered
2024-02-28,974.4,Latin America,MX,Trade Order,Delivered
2024-02-28,974.4,Latin America,MX,Trade Order,Delivered
2024-02-28,217.36,Latin America,MX,Trade Order,Delivered
2024-02-28,517.92,Latin America,MX,Trade Order,Delivered
2024-02-28,974.4,Latin America,MX,Trade Order,Delivered
2024-02-28,217.36,Latin America,MX,Trade Order,Delivered
2024-02-28,21.5,Latin America,MX,Trade Order,Delivered
2024-02-28,279.76,Latin America,MX,Trade Order,Delivered
2024-02-28,102.96,Latin America,MX,Trade Order,Delivered
2024-02-28,974.4,Latin America,MX,Trade Order,Delivered
2024-02-28,22.72,Latin America,MX,Trade Order,Delivered
2024-02-28,243.54,Latin America,MX,Trade Order,Delivered
2024-02-28,22.72,Latin America,MX,Trade Order,Delivered
2024-02-28,899.89,Latin America,MX,Trade Order,Delivered
2024-02-28,899.89,Latin America,MX,Trade Order,Delivered
2024-02-28,899.89,Latin America,MX,Trade Order,Delivered
2024-02-29,392.18,Latin America,MX,Trade Order,Delivered
2024-02-29,690.06,Latin America,MX,Trade Order,Delivered
2024-02-29,25.17,Latin America,MX,Trade Order,Delivered
2024-02-29,1473.77,Latin America,MX,Trade Order,Delivered
2024-02-29,709.28,Latin America,MX,Trade Order,Delivered
2024-02-29,981.76,Latin America,MX,Trade Order,Delivered
2024-02-29,1921.49,Latin America,MX,Trade Order,Delivered
2024-02-29,6.78,Latin America,MX,Trade Order,Delivered
2024-02-29,0.0,Latin America,MX,Trade Order,Delivered
2024-02-29,2499.12,Latin America,MX,Trade Order,Delivered
2024-03-01,66.99,Latin America,MX,Trade Order,Processing
2024-03-01,86.14,Latin America,MX,Trade Order,Delivered
2024-03-01,13768.92,Latin America,MX,Trade Order,Delivered
2024-03-01,33.49,Latin America,MX,Trade Order,Delivered
2024-03-01,31786.16,Latin America,MX,Trade Order,Delivered
2024-03-01,5029.44,Latin America,MX,Trade Order,Delivered
2024-03-01,724.68,Latin America,MX,Trade Order,Delivered
2024-03-01,483.6,Latin America,MX,Trade Order,Delivered
2024-03-01,865.28,Latin America,MX,Trade Order,Delivered
2024-03-01,6978.4,Latin America,MX,Trade Order,Delivered
2024-03-01,3352.96,Latin America,MX,Trade Order,Delivered
2024-03-01,22.72,Latin America,MX,Trade Order,Delivered
2024-03-01,15552.9,Latin America,MX,Trade Order,Delivered
2024-03-01,151.84,Latin America,MX,Trade Order,Delivered
2024-03-01,78.0,Latin America,MX,Trade Order,Delivered
2024-03-01,2574.3,Latin America,MX,Trade Order,Delivered
2024-03-01,858.1,Latin America,MX,Trade Order,Delivered
2024-03-04,18659.03,Latin America,MX,Trade Order,Delivered
2024-03-04,259.9,Latin America,MX,Trade Order,Delivered
2024-03-04,259.9,Latin America,MX,Trade Order,Delivered
2024-03-04,117.52,Latin America,MX,Trade Order,Delivered
2024-03-04,617.76,Latin America,MX,Trade Order,Delivered
2024-03-04,837.2,Latin America,MX,Trade Order,Delivered
2024-03-04,0.0,Latin America,MX,Trade Order,Delivered
2024-03-04,0.0,Latin America,MX,Trade Order,Delivered
2024-03-04,2609.37,Latin America,MX,Trade Order,Delivered
2024-03-04,8070.13,Latin America,MX,Trade Order,Delivered
2024-03-04,78.0,Latin America,MX,Trade Order,Delivered
2024-03-04,122.2,Latin America,MX,Trade Order,Delivered
2024-03-04,1347.32,Latin America,MX,Trade Order,Delivered
2024-03-04,2677.08,Latin America,MX,Trade Order,Delivered
2024-03-04,3781.56,Latin America,MX,Trade Order,Delivered
2024-03-04,865.28,Latin America,MX,Trade Order,Delivered
2024-03-04,4652.01,Latin America,MX,Trade Order,Delivered
2024-03-04,3101.34,Latin America,MX,Trade Order,Delivered
2024-03-04,4652.01,Latin America,MX,Trade Order,Delivered
2024-03-04,6202.68,Latin America,MX,Trade Order,Acked
2024-03-04,6202.68,Latin America,MX,Trade Order,Acked
2024-03-04,4652.01,Latin America,MX,Trade Order,Delivered
2024-03-04,4652.01,Latin America,MX,Trade Order,Acked
2024-03-04,3101.34,Latin America,MX,Trade Order,Delivered
2024-03-04,4652.01,Latin America,MX,Trade Order,Acked
2024-03-04,1550.67,Latin America,MX,Trade Order,Acked
2024-03-04,33.28,Latin America,MX,Trade Order,Delivered
2024-03-05,376.48,Latin America,MX,Trade Order,Delivered
2024-03-05,25.33,Latin America,MX,Trade Order,Delivered
2024-03-05,18.78,Latin America,MX,Trade Order,Delivered
2024-03-05,7.33,Latin America,MX,Trade Order,Delivered
2024-03-05,25.33,Latin America,MX,Trade Order,Delivered
2024-03-05,1449.36,Latin America,MX,Trade Order,Delivered
2024-03-05,20.8,Latin America,MX,Trade Order,Delivered
2024-03-05,26998.4,Latin America,MX,Trade Order,Delivered
2024-03-05,32015.36,Latin America,MX,Trade Order,Delivered
2024-03-05,1077.44,Latin America,MX,Trade Order,Delivered
2024-03-05,974.4,Latin America,MX,Trade Order,Delivered
2024-03-05,3124.16,Latin America,MX,Trade Order,Delivered
2024-03-05,21.5,Latin America,MX,Trade Order,Delivered
2024-03-05,624.0,Latin America,MX,Trade Order,Delivered
2024-03-05,21.5,Latin America,MX,Trade Order,Delivered
2024-03-06,46846.51,Latin America,MX,Trade Order,Delivered
2024-03-06,19578.36,Latin America,MX,Trade Order,Delivered
2024-03-06,16487.04,Latin America,MX,Trade Order,Delivered
2024-03-06,14426.16,Latin America,MX,Trade Order,Delivered
2024-03-06,10304.4,Latin America,MX,Trade Order,Delivered
2024-03-06,839.32,Latin America,MX,Trade Order,Delivered
2024-03-06,839.32,Latin America,MX,Trade Order,Delivered
2024-03-06,839.32,Latin America,MX,Trade Order,Delivered
2024-03-06,839.32,Latin America,MX,Trade Order,Delivered
2024-03-06,839.32,Latin America,MX,Trade Order,Delivered
2024-03-06,1366.96,Latin America,MX,Trade Order,Delivered
2024-03-06,974.52,Latin America,MX,Trade Order,Delivered
2024-03-06,1624.72,Latin America,MX,Trade Order,Delivered
2024-03-06,1366.96,Latin America,MX,Trade Order,Delivered
2024-03-06,974.52,Latin America,MX,Trade Order,Delivered
2024-03-06,1071.46,Latin America,MX,Trade Order,Delivered
2024-03-06,17.68,Latin America,MX,Trade Order,Delivered
2024-03-06,77168.0,Latin America,MX,Trade Order,Delivered
2024-03-06,145672.8,Latin America,MX,Trade Order,Delivered
2024-03-06,1293.76,Latin America,MX,Trade Order,Delivered
2024-03-06,279.76,Latin America,MX,Trade Order,Delivered
2024-03-06,78.0,Latin America,MX,Trade Order,Delivered
2024-03-06,679.52,Latin America,MX,Trade Order,Delivered
2024-03-06,217.36,Latin America,MX,Trade Order,Delivered
2024-03-06,22.72,Latin America,MX,Trade Order,Delivered
2024-03-06,121.68,Latin America,MX,Trade Order,Delivered
2024-03-06,192.4,Latin America,MX,Trade Order,Delivered
2024-03-06,893.0,Latin America,MX,Trade Order,Delivered
2024-03-06,1524.4,Latin America,MX,Trade Order,Delivered
2024-03-06,74.6,Latin America,MX,Trade Order,Delivered
2024-03-06,1755.21,Latin America,MX,Trade Order,Delivered
2024-03-06,4614.29,Latin America,MX,Trade Order,Delivered
2024-03-06,361.24,Latin America,MX,Trade Order,Delivered
2024-03-06,169.88,Latin America,MX,Trade Order,Delivered
2024-03-06,169.88,Latin America,MX,Trade Order,Delivered
2024-03-06,169.88,Latin America,MX,Trade Order,Delivered
2024-03-06,553.84,Latin America,MX,Trade Order,Delivered
2024-03-06,679.52,Latin America,MX,Trade Order,Delivered
2024-03-06,169.88,Latin America,MX,Trade Order,Delivered
2024-03-06,19.64,Latin America,MX,Trade Order,Delivered
2024-03-06,43.0,Latin America,MX,Trade Order,Delivered
2024-03-07,21.5,Latin America,MX,Trade Order,Delivered
2024-03-07,815.2,Latin America,MX,Trade Order,Delivered
2024-03-07,3028.71,Latin America,MX,Trade Order,Delivered
2024-03-07,18.65,Latin America,MX,Trade Order,Delivered
2024-03-07,1102.3,Latin America,MX,Trade Order,Delivered
2024-03-07,582.4,Latin America,MX,Trade Order,Delivered
2024-03-07,209.08,Latin America,MX,Trade Order,Delivered
2024-03-07,709.28,Latin America,MX,Trade Order,Delivered
2024-03-07,0.0,Latin America,MX,Trade Order,Delivered
2024-03-07,1730.56,Latin America,MX,Trade Order,Delivered
2024-03-07,1222.0,Latin America,MX,Trade Order,Delivered
2024-03-07,8638.56,Latin America,MX,Trade Order,Delivered
2024-03-07,5378.72,Latin America,MX,Trade Order,Delivered
2024-03-07,30.16,Latin America,MX,Trade Order,Delivered
2024-03-07,78.0,Latin America,MX,Trade Order,Delivered
2024-03-07,1514.35,Latin America,MX,Trade Order,Delivered
2024-03-07,16.99,Latin America,MX,Trade Order,Delivered
2024-03-07,1319.86,Latin America,MX,Trade Order,Delivered
2024-03-07,709.28,Latin America,MX,Trade Order,Delivered
2024-03-07,415.0,Latin America,MX,Trade Order,Delivered
2024-03-07,1018.68,Latin America,MX,Trade Order,Delivered
2024-03-07,209.08,Latin America,MX,Trade Order,Delivered
2024-03-07,84676.8,Latin America,MX,Trade Order,Delivered
2024-03-07,679.12,Latin America,MX,Trade Order,Delivered
2024-03-07,3325.92,Latin America,MX,Trade Order,Delivered
2024-03-07,382.72,Latin America,MX,Trade Order,Delivered
2024-03-07,201.76,Latin America,MX,Trade Order,Delivered
2024-03-08,17.11,Latin America,MX,Trade Order,Delivered
2024-03-08,144.56,Latin America,MX,Trade Order,Delivered
2024-03-08,1222.0,Latin America,MX,Trade Order,Delivered
2024-03-08,1449.36,Latin America,MX,Trade Order,Delivered
2024-03-08,1921.47,Latin America,MX,Trade Order,Delivered
2024-03-08,5040.0,Latin America,MX,Trade Order,Delivered
2024-03-08,172.91,Latin America,MX,Trade Order,Delivered
2024-03-08,1071.46,Latin America,MX,Trade Order,Delivered
2024-03-08,1017.12,Latin America,MX,Trade Order,Delivered
2024-03-08,0.0,Latin America,MX,Trade Order,Delivered
2024-03-08,2837.12,Latin America,MX,Trade Order,Delivered
2024-03-08,0.0,Latin America,MX,Trade Order,Delivered
2024-03-08,893.0,Latin America,MX,Trade Order,Delivered
2024-03-08,177.84,Latin America,MX,Trade Order,Delivered
2024-03-08,835.24,Latin America,MX,Trade Order,Delivered
2024-03-08,58.92,Latin America,MX,Trade Order,Delivered
2024-03-08,243.36,Latin America,MX,Trade Order,Delivered
2024-03-08,6715.53,Latin America,MX,Trade Order,Delivered
2024-03-08,1222.0,Latin America,MX,Trade Order,Delivered
2024-03-11,759.26,Latin America,MX,Trade Order,Delivered
2024-03-11,1359.04,Latin America,MX,Trade Order,Delivered
2024-03-11,702.72,Latin America,MX,Trade Order,Delivered
2024-03-11,865.28,Latin America,MX,Trade Order,Delivered
2024-03-11,4652.01,Latin America,MX,Trade Order,Acked
2024-03-12,14580.8,Latin America,MX,Trade Order,Delivered
2024-03-12,1790.88,Latin America,MX,Trade Order,Delivered
2024-03-12,1255.24,Latin America,MX,Trade Order,Delivered
2024-03-12,1035.29,Latin America,MX,Trade Order,Delivered
2024-03-12,2070.58,Latin America,MX,Trade Order,Delivered
2024-03-12,124.46,Latin America,MX,Trade Order,Delivered
2024-03-12,20.8,Latin America,MX,Trade Order,Delivered
2024-03-12,25.33,Latin America,MX,Trade Order,Delivered
2024-03-12,839.32,Latin America,MX,Trade Order,Delivered
2024-03-12,974.4,Latin America,MX,Trade Order,Delivered
2024-03-12,1845.84,Latin America,MX,Trade Order,Delivered
2024-03-12,78.0,Latin America,MX,Trade Order,Delivered
2024-03-12,1344.04,Latin America,MX,Trade Order,Delivered
2024-03-12,153.82,Latin America,MX,Trade Order,Delivered
2024-03-12,62.36,Latin America,MX,Trade Order,Delivered
2024-03-13,78.0,Latin America,MX,Trade Order,Delivered
2024-03-13,93.6,Latin America,MX,Trade Order,Delivered
2024-03-13,1386.0,Latin America,MX,Trade Order,Delivered
2024-03-13,500.1,Latin America,MX,Trade Order,Delivered
2024-03-13,270.4,Latin America,MX,Trade Order,Delivered
2024-03-13,44.18,Latin America,MX,Trade Order,Delivered
2024-03-13,270.4,Latin America,MX,Trade Order,Delivered
2024-03-13,270.4,Latin America,MX,Trade Order,Delivered
2024-03-13,91.82,Latin America,MX,Trade Order,Delivered
2024-03-13,624.0,Latin America,MX,Trade Order,Delivered
2024-03-13,2900.08,Latin America,MX,Trade Order,Delivered
2024-03-13,785.92,Latin America,MX,Trade Order,Delivered
2024-03-13,188.24,Latin America,MX,Trade Order,Delivered
2024-03-13,123.76,Latin America,MX,Trade Order,Delivered
2024-03-13,3856.32,Latin America,MX,Trade Order,Delivered
2024-03-13,1035.29,Latin America,MX,Trade Order,Delivered
2024-03-13,5085.6,Latin America,MX,Trade Order,Delivered
2024-03-13,780.0,Latin America,MX,Trade Order,Delivered
2024-03-13,642.72,Latin America,MX,Trade Order,Delivered
2024-03-13,2984.68,Latin America,MX,Trade Order,Delivered
2024-03-13,1669.4,Latin America,MX,Trade Order,Delivered
2024-03-13,1035.29,Latin America,MX,Trade Order,Delivered
2024-03-13,153.82,Latin America,MX,Trade Order,Delivered
2024-03-13,1472.64,Latin America,MX,Trade Order,Delivered
2024-03-13,188.24,Latin America,MX,Trade Order,Delivered
